AUC_liver,Cmax_blood,E_off_final,E_on_final,P_brain_peak,_sample_time_h,apoe2_like_fraction_final,apoe3_like_fraction_final,apoe4_fraction_final,deaminase_background_burden_final,deaminase_background_scale,design_id,dose,dose_level,editor_activity_scale,editor_type,kcat112_scale,kcat158_scale,kon112_scale,kon158_scale,ldlr_binding_risk_proxy_final,local_bystander_burden_final,local_bystander_scale,mixed_edit_fraction_final,off_target_burden_final,off_target_editing_fraction_final,on_target_editing_fraction_final,on_target_editing_rate_final,puf_mismatch_burden_final,puf_offtarget_scale,sample_time_h,specificity_index_final,utility
2.972965258885455,0.23483423919887558,5.6173071919800096e-15,0.0,3.417084546302461e-07,24.0,0.0,0.0,0.9999979123021012,0.0,0.0,inactive-control,1.0,medium,0.0,A3A,0.0,0.0,4.559995135703123,2.15398918276788,0.0,0.0,0.0,0.0,5.617304760563086e-15,5.617304760557437e-15,0.0,0.0,5.617304760563086e-15,0.06081006262521797,24.0,0.0,-5.125628055260738e-08
2.972965258885455,0.23483423919887558,5.6173071919800096e-15,0.0,3.417084546302461e-07,24.0,0.0,0.0,0.9999979123021012,0.0,0.0,puf-only-control,1.0,medium,0.0,A3A,0.0,0.0,4.559995135703123,2.15398918276788,0.0,0.0,0.0,0.0,5.617304760563086e-15,5.617304760557437e-15,0.0,0.0,5.617304760563086e-15,0.06081006262521797,24.0,0.0,-5.125628055260738e-08
5.9459284859786194,0.46966916446521895,1.1234943569288766e-14,0.0,6.830548806350472e-07,24.0,0.0,0.0,0.9999958242671385,0.0,0.0,inactive-control,2.0,high,0.0,A3A,0.0,0.0,4.559995135703123,2.15398918276788,0.0,0.0,0.0,0.0,1.123493384311769e-14,1.1234933843106327e-14,0.0,0.0,1.123493384311769e-14,0.06081006262521797,24.0,0.0,-1.0245825681211153e-07
5.9459284859786194,0.46966916446521895,1.1234943569288766e-14,0.0,6.830548806350472e-07,24.0,0.0,0.0,0.9999958242671385,0.0,0.0,puf-only-control,2.0,high,0.0,A3A,0.0,0.0,4.559995135703123,2.15398918276788,0.0,0.0,0.0,0.0,1.123493384311769e-14,1.1234933843106327e-14,0.0,0.0,1.123493384311769e-14,0.06081006262521797,24.0,0.0,-1.0245825681211153e-07
4.996271422372458,0.11741711797315846,1.2821705162763251e-12,0.0,3.15523321581447e-05,48.0,0.0,0.0,0.9997522938606748,0.0,0.0,inactive-control,0.5,low,0.0,A3A,0.0,0.0,4.559995135703123,2.15398918276788,0.0,0.0,0.0,0.0,1.2820530389368217e-12,1.282053038933896e-12,0.0,0.0,1.2820530389368217e-12,0.06081006262521797,48.0,0.0,-4.7328526442383896e-06
4.996271422372458,0.11741711797315846,1.2821705162763251e-12,0.0,3.15523321581447e-05,48.0,0.0,0.0,0.9997522938606748,0.0,0.0,puf-only-control,0.5,low,0.0,A3A,0.0,0.0,4.559995135703123,2.15398918276788,0.0,0.0,0.0,0.0,1.2820530389368217e-12,1.282053038933896e-12,0.0,0.0,1.2820530389368217e-12,0.06081006262521797,48.0,0.0,-4.7328526442383896e-06
9.99254344849188,0.23483423919889335,2.5645242520993114e-12,0.0,6.311263635399469e-05,48.0,0.0,0.0,0.9995046389743802,0.0,0.0,inactive-control,1.0,medium,0.0,A3A,0.0,0.0,4.559995135703123,2.15398918276788,0.0,0.0,0.0,0.0,2.5640543546129818e-12,2.5640543546038436e-12,0.0,0.0,2.5640543546129818e-12,0.06081006262521797,48.0,0.0,-9.466901094018784e-06
9.99254344849188,0.23483423919889335,2.5645242520993114e-12,0.0,6.311263635399469e-05,48.0,0.0,0.0,0.9995046389743802,0.0,0.0,puf-only-control,1.0,medium,0.0,A3A,0.0,0.0,4.559995135703123,2.15398918276788,0.0,0.0,0.0,0.0,2.5640543546129818e-12,2.5640543546038436e-12,0.0,0.0,2.5640543546129818e-12,0.06081006262521797,48.0,0.0,-9.466901094018784e-06
19.985090650320043,0.4696691644672112,5.12967903907213e-12,0.0,0.00012625873285710846,48.0,0.0,0.0,0.9990094989825138,0.0,0.0,inactive-control,2.0,high,0.0,A3A,0.0,0.0,4.559995135703123,2.15398918276788,0.0,0.0,0.0,0.0,5.127799616806584e-12,5.127799616775164e-12,0.0,0.0,5.127799616806584e-12,0.06081006262521797,48.0,0.0,-1.8938821209725425e-05
19.985090650320043,0.4696691644672112,5.12967903907213e-12,0.0,0.00012625873285710846,48.0,0.0,0.0,0.9990094989825138,0.0,0.0,puf-only-control,2.0,high,0.0,A3A,0.0,0.0,4.559995135703123,2.15398918276788,0.0,0.0,0.0,0.0,5.127799616806584e-12,5.127799616775164e-12,0.0,0.0,5.127799616806584e-12,0.06081006262521797,48.0,0.0,-1.8938821209725425e-05
15.852763797447569,0.23483420081628323,0.002092224933888739,0.05194697826410478,0.0019302595355524237,72.0,2.0337858868347795e-07,0.0279502034846109,0.9647185459858184,1.3626139473800715e-05,0.8,10R-design-4,1.0,medium,1.0,A3A,1.0,0.0047102145322147375,4.769881952993697,2.0592082346218303,2.0337858868347795e-07,0.002070950101381758,0.04,5.8354545166206685e-06,0.0020845763721244735,0.0020802399530678857,0.027950406863199582,0.027950406863199582,1.31268914584359e-10,0.06081006262521797,72.0,13.408195172698349,-9.716578885518232e-05
7.926381586585334,0.11741713550509784,0.0009523495413811466,0.03163362025403645,0.0010904179520595436,72.0,2.276830692309804e-07,0.01705434797667389,0.9794260230541101,2.4206375218475295e-06,0.4,10R-proapobec,0.5,low,1.0,ProAPOBEC,1.0,0.011585258317652045,4.559995135703123,2.15398918276788,2.276830692309804e-07,0.0009482616595767925,0.03,1.0821631969855308e-05,0.0009506823904124168,0.0009497794518118555,0.017054575659743117,0.017054575659743117,9.331377673127841e-11,0.06081006262521797,72.0,17.939298985475848,-0.008821570689360101
15.852764738071647,0.23483437102755236,0.004564436554523916,0.0419395284686209,0.0024876610030832975,72.0,3.461255287213647e-05,0.022524022128264064,0.9695976907240207,1.9845891843486872e-05,0.9,10R-dual-site,1.0,medium,1.0,A3A,1.0,0.808,2.9663183076689656,2.2307136502156104,3.461255287213647e-05,0.00452950999822043,0.1,0.0012284365758688904,0.00454935630821287,0.00452875339538074,0.0225586346811362,0.0225586346811362,4.1814895288141457e-10,0.09536916221554964,72.0,4.95864318991002,-0.01007013568798907
31.705529642978902,0.4696686434074085,0.0026968203080308855,0.033040897177503914,0.004924211606371768,72.0,5.527099016579245e-08,0.017748831115580677,0.9690241307833823,5.2388540601339675e-05,1.2,8R-design-2,2.0,high,1.0,A3A,0.3285082850704041,0.0014814385491769542,2.0854819925050276,1.1162780704588713,5.527099016579245e-08,0.0026264124119303733,0.08,2.5673337528073135e-06,0.0026790247141389332,0.0026718667171681003,0.017748886386570843,0.017748886386570843,2.237616072204827e-07,1.568312185490169,72.0,6.625129766932408,-0.01183312872140171
7.926381431520705,0.11741712446476665,0.0010492816913895144,0.026053625518099904,0.0009557262465141954,72.0,5.092660555903133e-08,0.014063275121863129,0.9822536592225455,6.7906196629801884e-06,0.8,10R-design-4,0.5,low,1.0,A3A,1.0,0.0047102145322147375,4.769881952993697,2.0592082346218303,5.092660555903133e-08,0.0010405658474423346,0.04,2.965377123376688e-06,0.0010473565325512188,0.0010462607245455696,0.014063326048468688,0.014063326048468688,6.544590388450061e-11,0.06081006262521797,72.0,13.427448627077846,-0.01196807749637364
7.926381171544248,0.11741711666493047,0.0022883978583830705,0.021035649418700075,0.0012354950051663494,72.0,8.681439968805834e-06,0.011341737474194872,0.9847038251574762,9.904307357891085e-06,0.9,10R-dual-site,0.5,low,1.0,A3A,1.0,0.808,2.9663183076689656,2.2307136502156104,8.681439968805834e-06,0.002274699595457743,0.1,0.0006231356781647653,0.002284604111557744,0.0022793965927278515,0.011350418914163678,0.011350418914163678,2.087421105740309e-10,0.09536916221554964,72.0,4.9682213438128136,-0.016965912991802185
15.85276435481415,0.23483431399696483,0.0013514799277721187,0.01656011115142392,0.0024440421484605577,72.0,1.3866351425681042e-08,0.008937388460206334,0.9844065033543018,2.617882639546813e-05,1.2,8R-design-2,1.0,medium,1.0,A3A,0.3285082850704041,0.0014814385491769542,2.0854819925050276,1.1162780704588713,1.3866351425681042e-08,0.0013207061460361134,0.08,1.303101895342294e-06,0.0013469968224708736,0.0013451848627337945,0.00893740232655776,0.00893740232655776,1.1185003929205508e-07,1.568312185490169,72.0,6.63505820566846,-0.017864338119530226
7.926382108773215,0.11741715810648923,0.0006765053344390017,0.008289944069890077,0.0012175279775883039,72.0,3.472676244848523e-09,0.004484506474759482,0.992176746291275,1.3085700345843828e-05,1.2,8R-design-2,0.5,low,1.0,A3A,0.3285082850704041,0.0014814385491769542,2.0854819925050276,1.1162780704588713,3.472676244848523e-09,0.0006622386402927239,0.08,6.56448795781883e-07,0.0006753802585896676,0.0006749244279543134,0.0044845099474357265,0.0044845099474357265,5.5917951099967734e-08,1.568312185490169,72.0,6.639977825486589,-0.020919066265532315
7.926381382041893,0.11741711797314926,3.450014243791815e-11,0.0,0.0004947760990840335,72.0,0.0,0.0,0.9957350950374878,0.0,0.0,inactive-control,0.5,low,0.0,A3A,0.0,0.0,4.559995135703123,2.15398918276788,0.0,0.0,0.0,0.0,3.4427014217598984e-11,3.442701421637941e-11,0.0,0.0,3.4427014217598984e-11,0.06081006262521797,72.0,0.0,-0.024074216490602037
7.926381382041893,0.11741711797314926,3.450014243791815e-11,0.0,0.0004947760990840335,72.0,0.0,0.0,0.9957350950374878,0.0,0.0,puf-only-control,0.5,low,0.0,A3A,0.0,0.0,4.559995135703123,2.15398918276788,0.0,0.0,0.0,0.0,3.4427014217598984e-11,3.442701421637941e-11,0.0,0.0,3.4427014217598984e-11,0.06081006262521797,72.0,0.0,-0.024074216490602037
